raw,conf,x1,y1,x2,y2
(SSbn),0.995233185148994,47,15,197,75
437,0.989573061466217,403,107,481,151
+12,0.9999425411224365,791,107,873,151
Others,0.9999847672064726,52,154,198,202
CBG,0.9999423244409208,53,281,155,325
WM,0.9998609182329087,183,285,267,325
133,0.9999858219572908,403,279,483,323
+6,0.9999721831933008,1121,289,1175,329
+7,0.9999908119993876,807,379,859,417
+3,0.9999340829652656,1603,461,1659,503
+7,0.9999873559688595,1121,519,1175,559
+3,0.9998330182698496,1443,515,1499,555
Other,0.999959429459446,53,609,175,653
+1,0.9999007034689046,1445,619,1495,655
256,0.6535123586654663,401,631,483,675
+5,0.9998567880125175,805,649,861,689
+4,0.9999584434602782,1605,643,1659,681
IBG,0.9998425288819304,49,659,135,703
+3,0.9999807810911719,1281,669,1337,709
+2,0.9996475862435182,1443,685,1499,725
+1,0.9998046128015431,1121,723,1171,761
-4,0.9774861035304118,1287,859,1331,897
Trade,0.9999783019821106,51,905,172,949
45,0.5877115979667098,413,907,471,947
As at Dec 24,0.885937764996846,314,984,574,1033
FY24,0.9891327619552612,777,987,887,1031
1Q24,0.6536194086074829,1090,988,1206,1036
2024,0.9016347527503967,1250,988,1366,1036
3024,0.9619231224060059,1412,988,1528,1036
4Q24,0.914600670337677,1572,986,1690,1037
