raw,conf,x1,y1,x2,y2
44,0.5948709790810212,2077,9,2129,45
40,0.9999991570631338,529,91,585,133
40,0.9999996628252286,869,93,923,133
40,0.9999989041821146,1547,79,1601,121
39,0.9999996628252286,1809,89,1865,133
37,0.9999996628252286,1281,121,1335,163
Cost,0.999867856502533,23,137,130,187
income (%),0.997987046698808,151,139,390,190
(SSm),0.9997994911387488,21,361,155,421
"8,895",0.9999956284136424,844,368,962,420
"2,395",0.8603625681547048,2046,386,2164,436
"8,056",0.9999796084850224,500,424,618,476
"2,172",0.9405922728101226,1518,424,1638,476
"2,249",0.7985375926940536,1780,400,1901,457
"2,079",0.9999551774776727,1255,443,1374,496
Staff,0.9946125589350387,22,616,130,664
"5,594",0.9997350976946113,842,593,963,650
"1,422",0.8667533119458586,1782,620,1901,675
"1,444",0.9898782797234102,2046,592,2166,642
"5,036",0.999997174462734,502,634,620,684
"1,333",0.7646399317765005,1256,649,1375,706
"1,395",0.5817305404218084,1517,632,1640,693
expenses,0.9999898847351665,21,669,226,723
Other,0.9999524455491583,25,865,147,909
"3,020",0.7836105967507443,504,896,618,948
"3,301",0.8601575775914497,844,885,959,938
746,0.9999990364428464,1275,907,1355,949
777,0.999999449395897,1537,903,1617,945
827,0.9999998623489704,1801,897,1881,941
951,0.9999977975838318,2063,883,2141,925
expenses,0.9485988074542672,21,916,226,971
FY23,0.9762237888563825,507,1035,615,1079
FY24,0.9906319379806519,849,1035,959,1079
1Q24,0.9862650632858276,1259,1037,1371,1081
2024,0.6304400563240051,1520,1036,1634,1080
3024,0.9266402721405029,1785,1036,1899,1080
4Q24,0.9008230566978455,2049,1037,2161,1081
