raw,conf,x1,y1,x2,y2
Net interest margin (%),0.7751840572555202,80,44,556,94
2.77,0.9614208319740211,1321,95,1411,139
2.83,0.6278506938629875,1585,81,1677,125
2.83,0.6882061409048403,1850,78,1944,126
2.77,0.7672716716092975,2115,97,2207,139
2.76,0.9999818205833435,669,117,761,161
2.80,0.9999396204948425,930,106,1024,154
Commercial book,0.9998506792164894,79,155,447,203
Group,0.9999988271355889,78,292,217,349
2.14,0.9998925924301147,1321,335,1413,379
2.14,0.9076733518436614,1585,335,1679,379
2.11,0.9998569488525391,1853,341,1937,385
2.15,0.9998198034728802,2117,333,2209,377
2.15,0.9999580383300781,669,357,761,399
2.13,0.9999681711196899,933,361,1023,403
Net interest,0.9687998779340079,80,444,324,496
"3,594",0.9999995201918515,1582,472,1700,522
"3,597",0.6590685384221808,1846,468,1960,520
"3,728",0.8972073606885305,2106,460,2227,517
income (SSm),0.9451290281521508,77,492,369,548
"3,505",0.9999982940153483,1320,486,1436,538
"13,642",0.93263430860099,648,550,788,600
"14,424",0.999998247988063,907,527,1050,581
"3,647",0.9938742480468734,1318,760,1436,812
"3,769",0.9999969079025659,1582,749,1699,804
"3,796",0.8213121105083133,1844,750,1962,802
"3,831",0.9999981340792696,2108,748,2222,800
Commercial book,0.9194449279528157,79,794,448,842
"14,286",0.9999976153169163,647,792,788,847
"15,043",0.9999952792995951,908,784,1048,836
Markets trading,0.6862782599759892,78,993,410,1058
-644,0.960866090482341,671,1005,765,1049
-619,0.9830248361718934,931,1005,1025,1049
-142,0.9038159061184401,1333,1001,1425,1041
-175,0.992607082354666,1593,1003,1689,1045
-199,0.808543101430654,1855,1001,1951,1045
-103,0.939891158213873,2119,995,2213,1039
FY23,0.9982183575630188,663,1071,773,1115
FY24,0.9971089959144592,925,1071,1033,1115
1Q24,0.956089437007904,1322,1066,1436,1114
2024,0.9331147074699402,1582,1066,1698,1114
3024,0.972460925579071,1846,1066,1962,1114
4Q24,0.882231593132019,2110,1066,2224,1114
DBS,0.9994247096915383,104,1076,270,1156
