raw,conf,x1,y1,x2,y2
700,0.9998663420458214,54,28,98,54
630,0.9999993117448777,208,38,254,64
80,0.9999604664849819,810,28,842,54
68,0.9999993256504904,966,54,998,80
600,0.9998904994082158,54,80,98,104
583,0.9999995870469189,388,64,436,92
70,0.9999887046632835,810,72,842,98
60,0.999940151999668,810,116,842,142
25%,0.531843278902894,956,118,1008,144
500,0.9990621048220653,54,132,98,158
48,0.9989190359349635,1148,148,1180,174
50,0.9999323128322639,810,162,842,186
400,0.9999695791841804,54,184,98,210
89%,0.5155755251998264,204,208,256,234
40,0.9999994942378553,810,206,842,230
29%,0.799775404655816,956,202,1008,228
27%,0.6435070196787408,1138,200,1188,228
300,0.9997469186782837,54,236,98,262
92%,0.8855993311453674,384,224,438,252
30,0.9999990727694587,810,250,842,274
8%,0.8595850606717742,962,260,1002,284
33%,0.7494118442217349,1138,266,1188,292
200,0.9999486563420961,54,288,98,314
20,0.9999983141264758,810,294,842,318
23%,0.8778682493995652,956,308,1008,334
13%,0.8160561542788368,1140,316,1188,340
Customer deposits,0.9763972249874538,533,325,700,350
100,0.9999548505984435,54,342,98,366
10,0.9999983141264758,810,338,842,362
7%,0.7917323907149004,1146,338,1184,362
Wholesale funding,0.9999635406325129,535,352,700,382
15%,0.8529678180365972,956,364,1008,390
20%,0.9968004377774172,1138,366,1188,392
11%,0.7709375733146709,206,372,258,396
8%,0.9744780000149317,390,376,430,402
2024,0.9999995827674866,200,412,258,438
2023,0.6886533184685402,380,414,438,440
2024,0.999997707583045,954,410,1012,436
2023,0.9999995231628418,1134,412,1188,440
