raw,conf,x1,y1,x2,y2
Capital Allocation,0.8632582113251169,672,43,879,74
Global Financial,0.8652980820261259,1060,136,1246,162
Headroom,0.9999780835392941,98,152,222,178
Commercial Book,0.9999313330916466,555,151,760,178
Operational Risk,0.8082845480025295,1300,150,1498,182
Markets,0.9999971614154921,1104,166,1204,192
Consumer,0.9890615483524319,349,257,469,283
Institutional,0.9999869070987639,584,258,732,284
Central,0.8105210610781949,862,257,952,283
Global Financial,0.999535926810698,1062,258,1246,284
Banking,0.9334013912571405,359,283,462,319
Banking,0.6476998808799715,610,288,708,318
Operations,0.9999503979147639,840,288,972,318
Markets,0.9999971163585742,1104,288,1204,314
Credit Risk,0.9997108678229436,352,346,468,372
Credit Risk,0.5696458757917153,602,346,716,372
Credit Risk,0.5642331025351295,850,346,964,372
Credit Risk,0.9998979967777557,1096,346,1210,372
Market Risk,0.9997320359855227,350,420,474,446
Market Risk,0.7363265646462205,598,420,720,446
Market Risk,0.9999518557035652,846,420,970,446
Market Risk,0.8944541692007363,1092,420,1216,446
