raw,conf,x1,y1,x2,y2
LTV band,0.9901064298898684,28,26,134,52
Singapore,0.9999630050416506,212,18,333,56
Hong,0.9998703002929688,587,21,652,50
Rest of Greater China,0.955926602068981,904,20,1144,46
South and Southeast Asia,0.8626789030343905,1216,20,1502,46
Up to 50%,0.8616429053800938,66,96,182,126
63.3%,0.8962335706014695,464,94,534,120
50.7%,0.8743081232256955,786,94,856,120
51.9%,0.8518303407355167,1108,94,1178,120
57.79,0.3831376995208533,1438,94,1508,120
51% to 80%,0.993269204854369,52,148,182,174
36.5%,0.9592253190815296,356,148,426,174
49.2%,0.9386197329260845,780,148,850,174
48.1%,0.9880816977794796,1092,148,1162,174
41.4%,0.25710492623160247,1376,148,1446,172
81% to 100%,0.957011138944376,38,202,182,228
0.1%,0.9980843663215637,212,202,268,228
0.1%,0.9932198524475098,584,202,642,228
0.0%,0.9653208255767822,896,202,954,228
0.3%,0.7982789741761551,1210,202,1268,228
Partially,0.8243156785321085,86,246,180,274
0.1%,0.7164258213815967,212,256,268,282
0.0%,0.9754320979118347,582,256,640,282
0.0%,0.9804331064224243,896,256,954,282
0.6%,0.9541782140731812,1212,256,1268,282
Collateralised,0.9999971325943705,28,268,180,296
Kong,0.9999540448188782,653,17,711,53
