raw,conf,x1,y1,x2,y2
Gross loans (SGD billion),0.8239247233249939,13,10,294,40
Constant-currency change,0.9267774256153747,507,8,812,41
at 40%.,0.6037122184000332,1174,6,1250,32
437,1.0,233,47,267,67
Other,0.9999646007480866,14,72,84,98
+6,0.999881147955982,475,95,499,115
CBG / WM,0.7425913834946224,14,118,126,144
133,0.9005554228618754,232,116,270,140
+3,0.9998971632384335,869,169,891,185
Other IBG,0.9829180956686984,14,248,126,274
256,1.0,231,251,269,271
Trade,0.9999920031939764,14,346,82,372
45,0.9999992413568111,237,353,263,373
As at Dec 24,0.9438595916577546,193,389,307,409
1Q,0.9403991001015968,474,388,504,412
2Q,0.4152089744838278,600,388,632,412
3Q,0.7133748719830652,744,388,776,412
4Q,0.9287366417463307,874,388,904,412
2024,0.9996581564625969,656,418,706,442
