raw,conf,x1,y1,x2,y2
500,0.9990894251669951,12,0,58,24
500,0.998843958555209,766,0,812,24
450,0.9999995182214076,10,48,56,74
437,0.9965846538543701,248,40,290,66
450,0.9982903599739075,766,50,812,74
437,0.9899230599403381,998,40,1040,66
422,0.6456907987594604,498,58,542,84
422,0.8806000351905823,1256,56,1300,82
8%,0.8184394442182106,1000,84,1040,108
400,0.9999866478619526,10,102,56,126
19%,0.8871495127677917,244,108,296,134
400,0.9999935304043551,766,102,810,128
8%,0.7443444846055404,1258,102,1298,126
17%,0.6705710887908936,496,118,548,144
9%,0.8961810217923586,1000,122,1040,148
9%,0.7730468988500999,1258,138,1298,164
350,0.9999991740938607,10,154,56,180
350,0.9999993117448777,766,154,810,180
9%,0.4774349759204627,1000,162,1040,188
9%,0.681170665945178,250,172,290,198
7%,0.6151399648539754,502,172,540,196
9%,0.44377664585923604,1258,176,1298,202
300,0.9999887814494186,12,206,56,232
14%,0.6119110391824315,496,216,548,242
300,0.9999925668480367,766,206,812,232
8%,0.8908833145504482,1000,202,1040,226
7%,0.6339637761609642,1260,212,1298,236
13%,0.864807323492006,244,220,296,246
10%,0.9987692948164397,994,242,1046,266
9%,0.9102319531793002,1258,246,1298,272
250,0.9999987611408254,10,258,56,284
250,0.9999992429193688,766,258,810,284
14%,0.8905700739357776,244,282,296,308
16%,0.9890183292059087,496,284,548,308
200,0.7154894919589881,10,310,56,336
200,0.9999570530019393,766,310,812,336
20%,0.9659624369876798,994,310,1046,334
21%,0.9798354178877003,1252,312,1304,338
150,0.9999944251353335,12,364,56,388
150,0.9999759111084772,766,362,810,388
100,0.9997536775451564,12,414,56,440
45%,0.7420167431728936,244,416,296,442
46%,0.8941192021951282,496,418,548,444
100,0.9999004789682105,766,416,812,440
26%,0.8874364052315279,994,404,1046,430
27%,0.7026978731155396,1252,418,1304,442
50,0.9998479375570776,10,468,42,492
50,0.9999415006754448,766,468,798,492
10%,0.9831221967016531,994,496,1046,522
10%,0.9925603074834226,1252,496,1304,522
2024,0.9998116465571526,240,542,300,570
2023,0.9999994039535522,492,542,552,570
2024,0.9999994039535522,992,542,1052,570
2023,0.8699466955548927,1248,542,1308,570
Rest of the World,0.9013880494491593,20,604,182,628
Hong Kong,0.9997362872669536,320,603,428,632
Others,0.6404801995169784,775,607,841,627
"Transportation, storage",0.9885279487403762,1189,603,1410,633
South and Southeast Asia,0.7910582217381817,20,636,256,660
Singapore,0.9999745685232051,321,635,420,666
Professionals and private individuals,0.7542415747301142,774,636,1112,662
and communications,0.8528415250833208,1190,628,1386,652
Rest of Greater China,0.9915224028040694,20,666,218,690
(excluding housing loans),0.7771760018612084,771,654,1010,686
General commerce,0.9997591570035184,1190,658,1368,682
"Financial institutions, investment",0.9933709633981957,774,689,1080,715
Housing loans,0.998179732215888,1190,690,1324,716
and holding companies,0.9958929512027606,774,708,990,739
Building and construction,0.9637392256325761,1188,715,1428,746
Manufacturing,0.9999989089301531,1192,750,1330,776
