raw,conf,x1,y1,x2,y2
Total income (SGD billion),0.8734140575546073,29,13,522,62
Net profit (SGD billion),0.87166592492378,875,12,1308,67
Income growth has,0.9767025667191193,32,70,281,109
22.3,0.995346447213283,612,80,666,106
Net profit has grown fivefold,0.9749520078721989,877,68,1241,108
11_,0.8414216439322952,1456,72,1490,96
outpaced peers,0.9904833298233078,33,102,238,141
since 2009,0.9995619930206702,876,104,1016,134
14.4,0.9577031083073735,614,198,668,222
6_,0.995612303214641,1471,203,1491,227
6.6,0.9947617422957385,34,312,74,338
2.1,0.8263123035430908,876,344,914,372
5.1,0.9998246346469275,34,376,70,402
1.9,0.9742739517891504,878,398,914,424
2009,0.9999794363975525,34,466,96,494
2024,0.7916827414634021,606,466,668,492
2009,0.9999915957450867,878,466,940,494
2024,0.9999997615814209,1450,466,1507,494
Legend,0.9999988319921187,36,520,120,547
DBS,0.9997986880823863,158,522,204,546
Peer average,0.9300960677739202,254,522,384,547
