raw,conf,x1,y1,x2,y2
Gross loans (SGD billion),0.9068997583926824,38,16,282,44
Constant-currency change,0.9999579017703746,547,16,817,48
420,0.9999979352348233,230,78,272,102
Others,0.9999590222068473,110,106,184,130
CBG WM,0.9534988424353891,86,150,182,174
4123,0.4109963297098197,230,150,272,174
Other IBG,0.728914935128732,80,236,184,260
+8,0.9999469796762668,538,242,570,266
248,0.999999449395897,228,266,272,290
+6,0.999964934002116,665,273,693,293
+2,0.9999265809793179,791,283,817,303
Trade,0.999997121150701,122,324,184,348
44,1.0,237,359,267,379
As at Dec 22,0.6474485554381401,190,390,320,414
1Q,0.8088330488930545,482,390,512,414
2Q,0.45410136497440706,604,388,638,414
3Q,0.8910559942345312,730,388,762,414
40,0.5718636541897785,854,390,888,414
2022,0.999998927116394,657,417,709,437
