raw,conf,x1,y1,x2,y2
57,0.9999947737947846,528,90,562,116
58,0.9999990727694587,614,86,650,112
60,0.999929194028732,702,78,738,106
52,0.9999989884757856,440,110,476,138
48,0.9911471485100561,352,128,388,154
42,0.9729597644909892,266,152,300,178
37,0.9999954481433951,178,172,212,198
33,0.9999896761798278,92,188,128,216
2015,0.9999998211860657,78,278,138,304
2016,1.0,166,278,226,306
2017,0.9999995231628418,254,278,310,304
2018,1.0,340,278,400,306
2019,0.9999997019767761,428,278,488,306
2020,0.9999858736991882,514,278,578,306
2021,1.0,604,278,662,306
2022,0.5394090158808799,688,278,752,306
