raw,conf,x1,y1,x2,y2
Reported vs Underlying cost-income ratio,0.8979613355482969,30,2,446,34
51,0.9999994942378553,532,16,558,40
49,0.9999994942378553,58,50,88,74
49,0.9999978083645809,58,108,88,132
46,0.999999915706304,217,111,245,131
Underlying,0.9998785350531886,672,114,796,142
45,0.9999993256504904,294,128,326,152
45,0.9999997471189183,374,128,404,152
45,0.9999998314126102,530,128,562,152
44,1.0,608,148,642,172
(including,0.9999708220522339,669,134,776,166
normalising,0.9952045926334715,669,158,794,190
for net,0.9892679302869226,668,186,746,210
44,0.9411269967504577,137,207,167,227
44,0.9826088471766705,217,207,245,227
44,1.0,452,206,484,230
interest,0.9993868126145391,670,208,756,232
margin),0.8951175863996047,672,234,754,260
40,0.9999990727694587,294,284,326,310
40,0.9999991570631338,610,284,642,310
Reported,0.993211258119569,670,282,776,310
39,0.9999985670074514,372,304,404,328
2015,0.999880260368126,46,374,100,398
2016,0.999999463558197,126,374,178,398
2017,0.8559304982336604,204,374,256,398
2018,0.8924646082460203,284,374,336,398
2019,0.9999999403953552,362,374,414,398
2020,0.999840062445282,440,374,494,398
2021,0.7200420122686405,520,374,572,398
2022,0.9999993443489075,598,374,652,398
Underlving cost-income ratio improved one percentage point over,0.7947436089948012,76,442,708,466
