raw,conf,x1,y1,x2,y2
Emission reduction targets,0.9989451170920036,317,39,678,78
On track,0.8969732875647639,74,124,182,150
Power,0.999172183890158,327,123,408,152
On track,0.6953391820283994,568,124,676,150
Aviation,0.9775772034508639,814,124,916,150
On track,0.8573543566434697,74,200,182,226
Automotive,0.9977540252391247,296,200,438,226
Almost on track,0.7820243070652184,526,198,720,226
Steel,0.9997745404884275,823,199,906,229
On track,0.9820634452851713,74,278,182,304
Real Estate,0.8816519299765153,300,278,434,304
Not on track,0.9972322975153266,546,278,700,304
Shippingiz),0.6140990356961732,801,275,931,311
On track,0.7500742510548669,74,354,182,378
Oil & Gas,0.9966280669409918,312,354,422,378
