raw,conf,x1,y1,x2,y2
(SSbn),0.9984308941696823,40,34,186,90
545,0.9999988987918347,373,39,453,83
+7,0.9998251793484534,1223,43,1275,81
+14,0.9999557453247853,703,173,785,215
+10,0.9999756358073091,1581,231,1663,275
FD and,0.7868971614762397,45,251,195,293
n,0.9999685289951685,1772,264,1800,296
constant-currencY terms,0.8026734295177268,1803,252,2315,304
others,0.9996882770173448,43,303,181,347
263,0.40341245963759176,371,275,453,319
+14,0.9999743969521784,1209,287,1289,331
+1,0.9995561382489268,1597,303,1647,339
+19,0.9996309667103367,915,365,995,409
+3,0.99996965440393,1407,363,1463,405
3Q deposits rose S1Obn,0.9151645437006493,1802,341,2294,397
+43,0.9999927044989317,703,397,783,441
QoQ from FCY Casa; some,0.7459412078577393,1804,396,2358,451
+10,0.789909303188324,1583,443,1663,485
of which were transitory,0.9588423273975714,1801,447,2306,511
+19,0.9999737775246902,915,493,995,537
+5,0.9999935936850367,1409,479,1465,519
FCY Casa,0.9376923611393001,42,550,251,604
118,0.9999884373223668,373,553,451,597
+3,0.9999261595199223,1223,535,1277,575
+1,0.9998755847701863,1411,565,1461,601
9M SGD Casa movements,0.7377460414027788,1802,539,2338,594
+0,0.999900787760151,963,575,1019,619
-10,0.9967270493507385,709,619,779,661
3,0.9988911843086044,1413,625,1459,665
stabilised,0.9999556297207669,1802,598,2010,646
-19,0.9975250322254495,707,737,777,781
-11,0.9941012859344482,1217,729,1279,769
SGD Casa,0.8947289469802134,42,750,258,798
164,0.9999980728858172,373,757,453,801
As at Sep 24,0.960297937701735,283,912,547,972
FY23,0.9986231327056885,689,911,799,955
9M24,0.99277663230896,897,911,1013,955
1024,0.5830534488992923,1192,916,1308,964
2024,0.924873411655426,1378,916,1494,964
3024,0.9484593272209167,1566,916,1680,964
