raw,conf,x1,y1,x2,y2
(SSbn),0.9986321499597592,39,5,189,65
424,0.9999997935234566,395,97,475,139
+8,0.8854410169295455,797,99,851,139
Others,0.9920420402771362,45,147,189,191
CBG,0.9999311059770284,44,270,146,314
WM,0.9147939894035516,171,271,257,315
131,0.5595627427101135,395,271,471,315
+6,0.9999433551055079,1137,279,1193,323
+4,0.9999914020537298,799,303,851,341
+7,0.9999533016112183,1139,513,1191,551
+3,0.9998300681360289,1511,507,1567,547
+5,0.9997848892622984,797,579,853,619
Other,0.9999579900280257,45,599,167,643
+1,0.9998792092689938,1513,611,1563,649
247,0.8074576258659363,393,625,473,667
IBG,0.9998052263328535,41,649,127,693
+3,0.9999580219969492,1325,663,1381,703
+2,0.9999833941820702,1511,677,1567,717
+1,0.9999310484521103,1139,715,1191,753
-4,0.9735459316136656,1329,851,1373,889
Trade,0.9999830151885376,43,895,165,939
43,1.0,405,895,461,937
As at,0.8696355008860103,305,977,417,1021
24,1.0,508,974,568,1022
9M24,0.9795656800270081,765,977,881,1021
1Q24,0.9870701432228088,1109,983,1223,1027
2024,0.9290945529937744,1294,983,1408,1027
3024,0.877781331539154,1480,983,1594,1027
Sep,0.9999601501329547,421,968,503,1031
