raw,conf,x1,y1,x2,y2
(SSm),0.9995384119980828,161,25,295,85
9M24,0.9575721060233036,951,26,1070,78
YoY %,0.9975149044709744,1124,28,1264,78
Total income,0.9998949682255706,165,99,433,143
record,0.9999883685745058,777,80,901,120
"16,792",0.9919257621055405,942,98,1082,146
11,0.9999875245556333,1167,101,1215,141
Commercial book total income up 10% from,0.8003302153161777,1363,89,2262,144
Commercial book,0.9977738815179388,190,154,558,202
"16,028",0.9999660789795985,941,153,1080,207
10,0.9999993256504904,1167,157,1221,199
"NIM and balance sheet expansion, record fees",0.8370914655636953,1366,143,2311,199
Markets_trading__,0.454540366465691,191,205,516,267
764,0.9249082803726196,971,211,1051,255
25,0.9999993256504904,1165,213,1221,255
and treasury customer sales,0.8464283867160477,1360,197,1952,254
Expenses,0.9999935515235657,167,269,372,323
"6,500",0.641361199223379,951,266,1070,319
11,0.9998755847701863,1167,271,1215,313
Markets trading income up 25%,0.8177783113801813,1365,262,2015,324
Profit before allowances,0.767298320680497,166,324,668,372
record,0.999979511150598,777,313,901,353
"10,292",0.9632866188443968,941,322,1082,377
10,0.9999983141264758,1166,322,1224,372
"Expenses up 11%, Citi Taiwan accounts for",0.7463175383368155,1364,332,2247,396
Allowances,0.9999242267841353,167,381,408,430
413,0.974286675453186,971,383,1051,427
(8),0.9999936680552679,1162,382,1224,436
4%pt,0.9467769007786931,1362,390,1477,445
record,0.9990631258123397,778,422,905,464
Net profit,0.9967669760731546,165,434,369,494
"8,786",0.9999955751015998,950,436,1071,491
11,0.9998624354579808,1167,441,1215,483
SP stable at 11bp of loans,0.7799255336269618,1364,460,1900,514
Reported net profit,0.8318276697691408,166,497,561,553
record,0.9999899745890403,779,497,905,537
"8,767",0.9999992536317571,952,500,1068,550
12,0.9999998314126102,1167,501,1221,545
Impact on earnings:,0.8804738755539124,1570,566,1984,618
positive,0.795139860638772,2048,559,2222,622
+5%,0.9212440976116318,459,621,555,665
+27%,0.9877862930297852,672,618,794,666
+16%,0.9988592863082886,885,621,1005,665
+25%,0.8848538398742676,1109,621,1227,665
+11%,0.9922469258308411,1328,618,1446,666
negative,0.9414528435049982,2051,615,2232,671
"7,893",0.9999980274552155,220,684,338,736
"8,786",0.9999966413423894,2210,676,2326,728
683,0.9381288886070251,680,724,762,772
221,0.9999947692626615,901,713,979,757
152,0.999751062262348,1125,709,1203,751
649,0.519111692905426,1345,715,1423,759
8,0.42022405719361183,1592,728,1620,766
43,1.0,1797,723,1853,767
112,0.623214066028595,2009,725,2085,769
563,0.9999975222818565,461,743,541,787
(19),0.7562059760093689,2220,744,2310,798
Citi,0.9998481869697571,2357,741,2425,781
Citi,0.9999604225158691,0,773,65,811
(Tuu),0.2785533347379054,224,770,336,822
integration,0.9999544236516416,2353,784,2550,832
integration,0.7833954086756203,0,816,191,864
"7,793",0.8557942894704763,219,860,339,915
"8,767",0.9999974943349246,2208,850,2326,902
9M23 Net,0.9988854401519413,186,1013,373,1055
Net,0.9999803159285474,465,1013,539,1055
Fee,0.9515815377235413,679,1015,755,1055
Treasury,0.9999787011601897,854,1010,1033,1065
Markets,0.9999989636916716,1084,1012,1243,1057
Expenses,0.9728860259969794,1291,1013,1488,1065
GP,0.9998813457545747,1573,1013,1637,1055
SP,0.9998698530124851,1795,1013,1855,1055
Tax and,0.8011503910770479,1969,1012,2126,1057
9M24 Net,0.9957317432026467,2175,1013,2361,1055
profit,0.9999940626234213,219,1057,340,1113
interest,0.9998493203142067,423,1061,579,1105
income,0.9998210965528536,646,1062,795,1106
customer,0.9999699912573544,847,1061,1039,1105
trading,0.9999994593174372,1086,1056,1237,1113
others,0.999791262389122,1981,1063,2113,1105
profit,0.758751151227808,2209,1057,2328,1113
income,0.9998842197275567,424,1110,575,1154
sales &,0.7617355172868457,867,1111,1017,1153
income,0.9986404256555457,1088,1110,1236,1152
DRC,0.9460619688034058,193,1165,359,1217
other income,0.9934117178725149,813,1159,1073,1201
