raw,conf,x1,y1,x2,y2
Net interest margin (%),0.7446706088660405,66,60,540,110
2.81,0.6591016427151143,1167,101,1255,145
2.82,0.9999901056289673,1413,99,1503,143
2.75,0.8867459391426118,1657,115,1749,159
2.77,0.9383934942809998,1903,111,1993,155
2.83,0.9490776331200471,2148,94,2242,142
2.75,0.9881387542268257,599,149,691,191
2.80,0.6055854634978249,857,139,949,183
Commercial book,0.9355691606367146,65,171,434,221
Group,0.9952961821907336,62,291,204,351
2.14,0.9999654293060303,599,345,691,387
2.14,0.5311476499262084,857,345,949,387
2.16,0.6007445681553312,1167,345,1259,389
2.19,0.999939501285553,1411,339,1503,383
2.13,0.7858503766011248,1657,353,1749,397
2.14,0.6181394979646003,1903,351,1995,395
2.14,0.9999215602874756,2149,351,2241,395
Net interest,0.7353427520287061,66,460,310,510
"3,594",0.9999578300911861,2146,476,2265,533
income (SSm),0.9623971231898684,64,508,355,564
"3,433",0.888795744524065,1170,500,1289,557
"3,504",0.999988431284847,1415,488,1534,543
"3,434",0.6706688160465756,1658,494,1778,549
"3,505",0.9999562840349144,1902,492,2021,549
"7,099",0.9999899773352521,819,542,938,597
"6,704",0.6784501365069411,580,568,699,622
"3,581",0.934122411266547,1170,774,1285,829
"3,684",0.9946882351806372,1418,770,1534,822
"3,637",0.9999985605754728,1660,772,1776,824
"3,647",0.6293829260864273,1902,772,2020,824
"3,769",0.9999965880303532,2148,762,2264,816
Commercial book,0.9750860726437812,63,812,433,860
"6,965",0.9999590562735456,580,812,698,864
"7,416",0.6971225862613218,819,798,939,853
Markets trading,0.7421751306945771,65,1001,394,1062
"""261",0.5969663531933829,591,1021,681,1063
317,0.49969038367271423,833,1025,925,1065
-148,0.6289837510525346,1183,1013,1277,1057
-180,0.9989486336708069,1427,1015,1521,1059
"""203",0.3360329506363423,1671,1019,1765,1061
-142,0.9602612254535549,1913,1013,2009,1057
-175,0.5648005384922259,2157,1017,2253,1059
1H23,0.9994914531707764,585,1087,693,1131
1H24,0.9969227910041809,825,1087,935,1131
2023,0.5647467550702442,1172,1082,1286,1130
3023,0.9900352358818054,1416,1082,1530,1130
4Q23,0.727921724319458,1661,1083,1773,1127
1Q24,0.9174493551254272,1906,1082,2020,1130
2024,0.9246741533279419,2148,1082,2260,1126
DBS,0.9986189373906051,87,1091,255,1171
