raw,conf,x1,y1,x2,y2
859,0.9548007845878601,1927,33,2007,77
(SSm),0.9999453550083961,40,56,172,112
"1,610",0.9999590562735456,842,60,958,112
751,0.9999977287583369,2167,101,2243,145
"1,381",0.6053070660565877,520,129,635,186
635,0.6420993208885193,1209,173,1291,217
643,0.5800764560699463,1449,169,1529,213
553,0.7538574934005737,1689,225,1767,269
CBG and IBG,0.719788621285309,42,276,320,324
613,0.9126264452934265,1927,271,2007,315
"1,177",0.9235011278570181,840,290,957,345
treasury,0.9999933829357155,36,327,221,382
935,0.9976551532745361,539,327,619,371
564,0.9999995870469189,2167,323,2247,367
458,0.9999999311744849,1211,363,1289,405
477,0.9433972239494324,1449,365,1527,407
customer income,0.9702592761434264,41,381,403,425
440,0.9278491735458374,1689,409,1769,451
Markets trading,0.9667987412452393,42,516,370,577
446,0.9227073192596436,539,545,619,587
433,0.6764101360989649,857,547,939,591
246,0.9999991740938607,1927,539,2007,583
income,0.5975047990056951,41,575,199,617
177,0.9999998623489704,1211,561,1289,603
166,0.9999997935234566,1449,563,1529,607
113,0.9999665508744591,1691,581,1767,623
187,0.9394859075546265,2167,557,2245,601
1H23,0.9968275427818298,524,654,634,698
1H24,0.9877313375473022,845,654,955,698
2023,0.9769380688667297,1192,654,1306,702
3023,0.9836106190860485,1432,654,1546,702
4Q23,0.5229456642110496,1670,654,1786,702
1024,0.4446235644197738,1910,654,2026,702
2024,0.7548745274543762,2150,654,2264,702
YoY,0.9859679683895802,53,689,139,733
%,0.9903846775040535,157,689,205,733
CBG and IBG,0.9958514900383841,52,784,330,832
treasury,0.9893605930911826,48,835,231,890
11,0.9999878617292061,549,837,597,877
26,0.9999998314126102,875,835,933,879
13,0.9999959539049404,1219,835,1275,879
10,0.9999974711900259,1469,835,1523,879
18,0.625947401336217,1703,835,1757,879
29,0.9958023439956342,1957,835,2013,877
23,0.999999915706304,2177,835,2233,879
customer income,0.9731789528768642,51,886,414,937
Markets trading,0.9594199935359309,52,973,381,1038
(36),0.975191341265722,538,1006,626,1060
(3),0.807348433647613,878,1006,940,1056
(34),0.9568298589332652,1210,1006,1296,1058
(38),0.9999908208847046,1458,1006,1546,1060
(45),0.999970018863678,1692,1008,1778,1058
(9),0.999920025179553,1960,1006,2020,1058
6,0.9999978542339392,2192,1012,2218,1046
income,0.9894357471365292,51,1032,208,1076
