raw,conf,x1,y1,x2,y2
(SSm),0.9998581355402955,158,28,290,84
2024,0.46679137802093534,948,29,1068,81
YoY %,0.9960122875198316,1120,30,1258,78
Commercial book total income up 9% from higher,0.7145225236705188,1362,50,2384,106
Total income,0.6720226505990852,161,99,429,143
"5,482",0.9960393218823795,947,96,1066,149
9,1.0,1174,106,1202,142
"net interest income, record fees, and increase in",0.8741859351031487,1362,103,2350,156
Commercial book,0.9998199181533978,186,154,552,204
"5,295",0.8401105924481986,948,156,1066,206
9,0.9238351216362959,1174,162,1200,196
treasury customer sales,0.9879345373376124,1356,156,1862,212
Markets_trading__,0.5943381036858912,185,206,512,267
187,0.7886149883270264,967,213,1045,257
6,0.9469365503470498,1174,216,1206,254
Markets trading income rises 6%,0.7571813291603564,1363,222,2037,284
Expenses,0.6894892655613292,161,269,368,323
"2,172",0.999952285612214,948,270,1066,320
12,0.9999993256504904,1163,271,1217,313
"Expenses up 12%, with Citi Taiwan accounting for",0.9131401898602137,1360,292,2385,356
Profit before allowances,0.845343928790989,163,326,663,371
"3,310",0.7617740252236092,947,323,1066,376
6,0.9999966621426779,1176,330,1206,368
s%pt,0.5702059864997864,1360,350,1475,405
Allowances,0.9997741407285335,164,385,402,429
148,0.9999998623489704,969,383,1047,427
>100,0.959503173828125,1135,385,1241,427
Net profit,0.9999799449262751,162,436,364,493
"2,803",0.6011815967844277,948,438,1066,490
4,1.0,1176,448,1206,480
"SP at 8bp of loans, GP of S51m taken compared to",0.645746541760047,1357,417,2391,479
write-back a year ago,0.9938777287972678,1362,474,1806,530
Reported net profit,0.9998815320288605,162,499,557,553
"2,789",0.9999873117309294,948,500,1066,552
6,0.9999983310706426,1176,506,1204,542
Impact on earnings:,0.9606928802896941,1564,557,1982,624
positive,0.8124757853371812,2046,564,2217,621
+5%,0.9978446962894786,457,621,551,665
+27%,0.9670495631806691,669,621,789,665
+3%,0.9926787074547376,893,621,989,665
+6%,0.9950273642228511,1117,621,1211,665
+12%,0.9993272423744202,1323,621,1443,665
negative,0.8601307469277545,2045,616,2228,673
"2,689",0.9999883779727591,212,684,333,741
225,0.9999993117448777,677,719,759,763
14,0.9999785051749225,910,706,968,754
10,0.9999932565108979,1133,709,1187,751
241,0.9999984858388146,1339,717,1417,761
"2,803",0.9999873650430241,2202,684,2323,739
188,0.9998600790387057,456,734,538,782
93,1.0,1571,731,1629,775
17,0.9999631638531183,1795,737,1847,777
(14),0.27267223596572876,2220,750,2306,798
Citi,0.9999083280563354,2355,747,2423,787
Citi,0.9998413324356079,0,761,63,801
(60),0.42942118644714355,230,762,320,816
integration,0.8990289137468123,0,802,192,852
integration,0.9999335400257024,2351,790,2547,838
"2,629",0.9999700385945925,216,860,334,910
"2,789",0.9999916833215784,2206,854,2322,906
2023 net,0.9507999571159009,187,1013,365,1057
Net,0.9999609760347759,461,1015,535,1057
Fee,0.999999449395897,675,1015,751,1057
Treasury,0.9999832254960159,848,1010,1029,1067
Markets,0.9999990538054531,1081,1015,1239,1057
Expenses,0.7491796762457308,1287,1013,1484,1067
GP,0.9811499524433566,1569,1015,1633,1055
SP,0.999916887426382,1791,1015,1851,1057
Tax and,0.963429580186144,1965,1015,2121,1057
2024 net,0.8275636382699255,2175,1013,2355,1057
profit,0.999993721954033,215,1058,336,1113
interest,0.9999575998980649,419,1063,575,1105
income,0.9995947801985291,641,1063,791,1105
customer,0.9999782099809841,843,1063,1035,1105
trading,0.999995043739641,1080,1053,1235,1116
others,0.883028772488664,1977,1063,2107,1105
profit,0.9999851565436978,2205,1058,2324,1113
income,0.9972341193401878,421,1111,571,1153
sales &,0.9836551188694926,863,1111,1013,1153
income,0.9997312041019836,1085,1111,1233,1153
DRC,0.9956889155288315,189,1164,355,1219
other income,0.9997036567592436,809,1158,1069,1203
