raw,conf,x1,y1,x2,y2
(SSbn),0.9985795244468899,48,16,194,72
431,0.9720191359519958,397,83,473,127
Others,0.6164109913857145,52,132,198,180
+5,0.9996504519345573,863,175,919,215
+6,0.9995590038631803,1249,199,1305,239
CBG,0.9999113532625694,51,263,153,307
WM,0.9998418686866092,179,265,263,307
132,0.9042402319337304,397,257,477,301
+3,0.9999901376516928,863,347,919,385
+7,0.9857682050674818,1254,452,1300,484
+3,0.9998879755145763,863,579,919,619
Other,0.9999791016643459,51,603,173,647
252,0.9999995870469189,397,611,477,655
+3,0.999869515850567,1453,617,1503,655
IBG,0.9997979998458283,49,653,133,697
+1,0.9998653013294014,1254,678,1298,710
-4,0.9425589917857792,1456,830,1494,860
Trade,0.9999915766974431,49,893,172,937
44,0.9999994099441718,409,881,465,925
As at Jun 24,0.7255568723674485,311,963,567,1007
1H24,0.9976697564125061,835,965,945,1009
1Q24,0.8563317060470581,1218,968,1334,1016
2024,0.8977832198143005,1420,968,1534,1016
