raw,conf,x1,y1,x2,y2
(SSm),0.9998203366043538,53,67,187,127
"4,308",0.5700694946936751,988,70,1107,125
"2,156",0.9999319202833086,1561,90,1681,143
"2,224",0.8231434239887994,1974,72,2092,124
"3,940",0.999991256825029,698,124,814,176
"2,084",0.7941063998743647,2180,112,2300,162
796,0.9995869398117065,1008,174,1090,222
"1,888",0.9999984006393992,1358,166,1474,216
401,0.9999768137931824,1995,175,2069,219
750,0.9999868543381323,717,227,795,269
530,0.9999942874844068,1583,211,1663,255
"1,777",0.9599488250706281,1770,196,1884,246
395,0.9999986234898187,2199,213,2279,257
Markets trading,0.993306805348979,172,259,502,323
362,0.9895967245101929,1376,260,1456,308
261,0.9999985546643163,1789,279,1863,323
"1,070",0.999043639535603,988,304,1109,361
548,0.9999943563098699,1995,305,2073,349
"1,099",0.9999635878155086,698,356,814,408
517,0.9999965587250227,1583,355,1661,399
522,0.9999706803880201,2201,339,2279,383
478,0.641811192035675,1377,379,1455,423
548,0.9999987611408254,1789,391,1867,435
Other non-interest,0.7621459947709037,172,404,556,452
income,0.9990492374394192,173,459,329,503
Net fee income,0.8435287892030814,175,591,485,635
"2,091",0.9999853924952977,696,580,811,635
"2,442",0.9999989870716545,990,558,1108,608
"1,048",0.9941098231009888,1360,588,1474,640
"1,109",0.9999911502008884,1564,576,1681,631
968,0.8934714794158936,1787,599,1867,643
"1,275",0.7052060104945463,1976,556,2092,608
"1,167",0.8869370877442299,2181,568,2297,623
1H24,0.9964584708213806,703,779,813,823
1H25,0.9611526131629944,995,779,1105,823
2024,0.9315224885940552,1358,778,1474,826
3024,0.9511488080024719,1564,778,1680,826
4Q24,0.9000888071716461,1772,778,1886,826
1Q25,0.9495296478271484,1978,778,2092,826
2025,0.9165554642677307,2182,778,2298,826
Commercial book,0.8501005121952607,171,866,542,914
"3,190",0.7033805175464345,694,870,812,920
"3,512",0.6157195608225792,996,870,1114,920
"1,526",0.774573884127122,1355,866,1475,921
"1,626",0.9999401303956159,1564,868,1682,920
"1,516",0.8547536306649209,1767,867,1884,920
"1,823",0.8239331401949463,1971,863,2094,923
"1,689",0.9999945088606758,2182,868,2298,920
YoY (%),0.6397805315555676,174,954,338,1004
24,0.9999997471189183,725,961,781,1003
10,0.9999989041821146,1029,961,1083,1003
19,0.409121572971344,1387,959,1441,1001
21,1.0,1593,959,1645,1001
21,1.0,1797,959,1849,1001
10,0.999996628253784,2005,959,2061,1001
11,0.5469239263107293,2215,961,2263,1001
