raw,conf,x1,y1,x2,y2
Cost,0.9999566078186035,18,12,124,60
income,0.9995009407071045,149,15,307,59
44,0.9999994942378553,1603,19,1659,59
(%),0.9989262615705126,16,62,95,116
39,0.9999997471189183,1239,149,1293,193
38,0.9999174098384492,509,181,565,225
38,0.999999915706304,873,177,929,221
37,0.9999917409427199,1967,203,2019,243
"2,205",0.9997873201763384,1574,382,1692,432
"2,038",0.9999945621727252,1206,426,1324,476
"2,079",0.6507335238076257,1940,430,2058,482
(SSm),0.9998628270748798,16,452,148,508
"1,882",0.8038949413047916,476,466,592,518
"1,931",0.9834804370396087,842,452,954,504
"1,345",0.5855125880106247,1573,602,1692,657
Staff,0.7398443314998766,19,637,125,681
"1,261",0.8039563287737325,1208,638,1320,690
"1,333",0.9713730349278069,1940,636,2058,688
"1,215",0.8961354725316568,474,672,592,724
"1,215",0.9999894442144547,842,660,960,710
expenses,0.9999947316381878,15,688,222,743
Other,0.998714957206024,19,881,143,925
716,0.9372779726982117,859,915,939,957
777,0.9999988299663297,1227,907,1305,949
860,0.9999708180385114,1591,895,1673,939
746,0.9999991740938607,1959,911,2039,955
expenses,0.9999934250826792,15,932,222,987
667,0.6802141666412354,493,921,571,965
1023,0.5716052651405334,476,1048,590,1096
2023,0.6891738374182196,842,1047,956,1095
3023,0.9917798638343811,1207,1045,1321,1093
4023,0.4982143699444253,1577,1049,1689,1093
1Q24,0.9659350514411926,1942,1046,2056,1094
