raw,conf,x1,y1,x2,y2
(%),0.9942359328269958,48,36,124,86
16.5,0.9998337626457214,757,39,849,83
15.8,0.9999498128890991,1079,87,1169,129
15.9,0.6369174078366378,1397,79,1489,123
16.1,0.9999817609786987,1719,65,1805,109
16.2,0.36987099107093313,2039,59,2129,103
Tier 2,0.9680708864359905,49,123,171,167
1.5,0.9997290388645298,769,119,837,163
0.8,0.9999834818945785,1729,123,1797,167
0.9,0.9999863725603885,2049,119,2117,163
1.1,0.9986468066158473,1093,155,1153,195
1.1,0.805862307548523,1413,149,1473,189
0.7,0.9999403973416293,1729,173,1795,215
0.6,0.9999655873216236,2049,169,2117,213
Additional Tier 1,0.5702110128579985,51,189,385,233
0.6,0.999966826175292,769,189,837,233
0.6,0.9999628343142075,1089,209,1157,253
0.7,0.9999712309900008,1411,207,1475,249
Common Equity Tier 1,0.8303309850659255,47,515,505,575
14.4,0.7536247071950141,757,515,849,559
14.1,0.6219800906594234,1077,527,1165,571
14.1,0.5346517426199243,1397,527,1485,571
14.6,0.5778236306520124,1717,509,1809,553
14.7,0.9351296078610623,2037,507,2127,551
Mar 23,0.7441109350304962,730,870,874,920
Jun 23,0.8598500629705758,1047,873,1191,917
23,0.999999915706304,1467,873,1523,917
Dec 23,0.9900482133122191,1711,873,1855,917
Mar 24,0.8761933539018741,2020,870,2166,920
RWA (SSbn),0.9899218397437415,50,956,302,1012
353,0.6357205256789797,763,959,841,1003
371,0.9999991740938607,1079,959,1155,1001
372,0.9697749614715576,1409,957,1489,1001
368,0.9604892067832708,1743,957,1821,1001
378,0.5808086038502509,2053,957,2133,1001
Leverage ratio (%),0.8982963042470952,49,1025,428,1080
6.4,0.9999722633688242,767,1027,837,1069
6.5,0.9999794900245862,1087,1027,1155,1069
6.4,0.9999625590135218,1415,1027,1485,1069
6.6,0.9999649678948664,1749,1027,1817,1069
6.5,0.9999798341512256,2061,1027,2129,1069
Sep,0.9999598060072228,1379,865,1461,929
