raw,conf,x1,y1,x2,y2
Net interest margin (%,0.973579861981052,36,20,512,72
2.81,0.9833937771250498,993,61,1081,105
2.82,0.7110126963519231,1349,57,1441,101
2.75,0.6992266453463337,1703,75,1797,117
2.77,0.5299813114159122,2059,71,2149,113
2.69,0.7076705477384597,637,87,729,131
Commercial book,0.9649603800569019,36,131,403,179
Group,0.9999945621727252,32,251,175,312
2.12,0.9998645782470703,639,315,729,359
2.16,0.8370484578027275,993,305,1085,349
2.19,0.5549702423412999,1348,298,1440,346
2.13,0.8957080393944244,1705,313,1795,357
2.14,0.9604824875896191,2059,311,2153,355
Net interest _income (SSm),0.5977425867295092,35,431,574,492
"3,433",0.9999987205115435,979,494,1099,549
"3,504",0.8390791627019684,1337,486,1455,536
"3,434",0.9999986138874967,1694,488,1813,542
"3,505",0.9999979741431879,2052,490,2170,542
"3,271",0.8780719585030827,624,516,738,568
Commercial book,0.9999284963484373,36,732,404,780
"3,384",0.9842632783599512,624,732,742,784
"3,581",0.7906143606883524,979,720,1095,775
"3,684",0.9917875887581253,1338,716,1456,768
"3,637",0.6761363106656487,1694,720,1812,772
"3,647",0.9999988271355889,2052,720,2168,770
Markets trading,0.7688733740835691,34,903,365,968
-113,0.9969102180458091,639,913,727,955
-148,0.988217873612979,991,913,1087,957
180,0.9965722560882568,1361,913,1443,957
203,0.9999998623489704,1719,915,1801,959
-142,0.7298142416557866,2063,911,2157,955
1023,0.7241160485871572,625,980,739,1028
2023,0.7216482427272093,982,978,1096,1026
3023,0.7296761332465459,1338,981,1452,1025
4Q23,0.3613410037419882,1697,981,1809,1025
1Q24,0.9399946442501125,2054,981,2166,1025
