raw,conf,x1,y1,x2,y2
(SSm),0.9999428493271587,44,50,176,106
"2,052",0.9897044788978704,2084,58,2202,108
"1,665",0.9998021568021727,746,172,864,224
"1,688",0.9971982347176834,1414,161,1533,218
388,0.9725515702350931,2105,161,2183,205
"1,612",0.8192009121530212,1082,188,1198,238
"1,573",0.9932785902055767,1749,198,1868,251
Other non-interest,0.7949324326017823,163,275,544,320
382,0.6931016445159912,764,274,846,322
325,0.9999949069135972,1099,283,1179,327
346,0.9800719022750854,1435,265,1515,309
316,0.5547689199447632,1769,293,1849,337
income,0.9988654764792816,161,329,319,371
621,0.9999997246979434,2103,313,2179,357
432,0.9999998623489704,765,399,845,443
464,0.9183615446090698,1101,401,1181,445
499,0.9999863725603885,1435,391,1513,435
390,0.9999989676173402,1768,398,1850,446
Net fee income,0.9999034600729382,164,566,476,615
"1,043",0.9999947754209193,2086,560,2202,612
851,0.5166348814964294,763,589,841,633
823,1.0,1099,593,1179,637
843,0.9325730204582214,1433,591,1515,635
867,0.9999999311744849,1769,587,1847,631
1023,0.6357646584510803,748,762,862,810
2023,0.7438120718873071,1082,762,1196,810
3023,0.985215425491333,1416,762,1532,810
4023,0.8879043260937374,1752,762,1866,810
1Q24,0.9575240612030029,2088,762,2202,810
Commercial book,0.9998781606836696,162,862,532,910
"1,283",0.6831698312305452,744,857,865,914
"1,287",0.7580618364549433,1078,862,1192,914
"1,342",0.5699062571576452,1414,862,1528,912
"1,257",0.9966737810480013,1752,862,1866,914
"1,664",0.611394495641064,2084,853,2209,916
Markets trading,0.9992549624230359,162,951,492,1012
382,0.9652986526489258,765,957,845,1001
325,0.9999965587250227,1095,957,1175,1001
346,0.9999999311744849,1431,957,1511,1001
316,0.9999954575173651,1769,957,1849,1001
388,0.9132734106753327,2107,957,2185,1001
