raw,conf,x1,y1,x2,y2
(SSm),0.9996563437807418,43,43,177,103
"1,271",0.9999957350377268,2038,52,2150,100
18,0.9999996628252286,2069,119,2121,163
"1,048",0.999948073938262,1302,169,1425,232
"1,069",0.9999943489245257,1672,166,1788,218
"1,008",0.9999948287329671,574,204,690,256
999,0.9988256692886353,957,207,1037,251
Investment,0.7725550013118764,47,249,280,293
21,0.655609989421792,1335,245,1387,287
29,1.0,1701,235,1757,279
44,0.9999998314126102,603,275,659,317
31,0.8062906119430111,969,277,1021,317
536,0.9496410489082336,2055,273,2135,317
banking,0.9038559244546536,43,284,222,346
393,0.9999999311744849,1323,359,1403,403
370,0.8296247720718384,1689,347,1769,391
Wealth,0.9999786351406819,49,393,193,437
365,0.8247917890548706,593,387,671,431
377,0.9999981417113152,957,389,1035,433
management,0.9999433777428446,48,436,320,488
142,0.9999988987918347,1691,491,1769,533
185,0.7245096564292908,2055,475,2135,519
137,0.9619854092597961,1323,509,1401,553
Loan-related,0.992171098621693,45,527,312,577
142,0.9999973846308725,593,529,671,573
133,0.9309889426467618,959,531,1037,575
Cards,0.9999841130046352,48,634,176,682
227,1.0,591,633,669,677
237,0.8028690218925476,957,635,1035,677
269,0.9999999311744849,1323,621,1403,665
311,0.9466751217842102,1691,617,1763,659
301,0.9999995870469189,2055,611,2131,655
Transaction,0.9998037643602509,46,734,294,782
services,0.9999708342046554,46,776,226,824
230,0.9493369460105896,591,761,671,805
221,1.0,957,763,1033,807
228,1.0,1323,761,1403,805
217,0.9999997246979434,1689,765,1767,807
231,0.8014764785766602,2055,759,2131,803
1023,0.6417534231114721,574,864,688,912
2023,0.6976157403161911,940,864,1054,912
3023,0.9731601051810935,1306,864,1420,912
4023,0.8218709125562407,1672,864,1786,912
1Q24,0.5986089706420898,2038,864,2152,912
YoY (%),0.8746091467071146,46,964,208,1012
(1),0.999880451037152,605,969,663,1013
9,1.0,984,970,1010,1004
14,0.9999998314126102,1335,967,1391,1009
28,0.7853754162788391,1701,967,1757,1009
26,0.9999996628252286,2073,965,2129,1009
