raw,conf,x1,y1,x2,y2
(SSbn),0.9989813806344817,50,52,198,108
Others,0.9999726977355935,861,55,1003,99
Citi TW,0.9798362811364323,858,118,1016,166
431,0.9170748591423035,365,157,441,201
+6,0.9995702977780794,1223,265,1279,305
CBG / WM,0.688333688060817,53,331,267,375
131,0.9999891944019018,367,331,441,373
+6,0.9996035054757094,1623,355,1679,395
Inconstant-currency terms,0.8548371335844336,1802,344,2361,396
1Q loan growth due to,0.7791188455758328,1847,427,2309,488
+4,0.9986597405496946,823,469,879,507
increase in non-trade,0.8563903590786025,1848,486,2290,538
+10,0.9910663962364197,1215,531,1287,567
+7,0.999962236632581,1627,561,1675,597
corporate loans of 3%,0.8219785266874409,1845,544,2304,600
+4,0.9999868502085879,828,614,874,646
Trade loans and consumer,0.9765085938466842,1848,618,2400,666
+0,0.9969949894371258,1423,639,1477,677
Other,0.9938219071606527,53,671,177,715
255,0.9999973846308725,365,687,447,731
55,0.9484545449259296,1027,683,1071,721
loans little changed,0.9574505569216013,1846,674,2258,730
IBG,0.9998407394564993,51,723,137,765
+1,0.9998674928797582,826,726,870,758
+1,0.9997308608346306,1428,726,1472,758
+1,0.9998405200501925,1628,736,1670,764
1,0.4569572917530321,1445,777,1463,805
22,0.9339564892890799,1229,827,1271,863
-4,0.9108975627482573,1031,903,1071,939
Trade,0.6530483140904273,53,961,175,1005
41,0.9999983141264758,377,959,429,999
As at Mar 24,0.9182028948625991,279,1037,537,1079
1023,0.6480309960371409,792,1034,906,1082
2Q23,0.40482900912528497,993,1037,1105,1081
3023,0.9925258159637451,1192,1034,1306,1082
4023,0.5780055522918701,1391,1032,1508,1083
1Q24,0.9457884430885315,1594,1034,1708,1082
