raw,conf,x1,y1,x2,y2
175,0.9999971781544015,991,37,1071,79
136,0.9999923706054688,383,203,463,247
49,0.9797225093541547,1003,191,1057,233
4Q,0.9735225977066535,13,341,79,385
38,0.5393933653831482,395,333,451,377
44,0.9999998314126102,1003,395,1059,435
3Q,0.7859510776465239,13,491,79,535
33,0.6967601498759233,395,491,451,533
44,1.0,1005,589,1059,627
2Q,0.6155564904435039,13,637,79,681
33,0.6967601498759233,395,635,451,677
54,0.9999981455391691,1611,731,1665,773
1Q,0.8351012665468873,14,774,80,822
33,0.9999621460625122,395,777,451,821
38,0.9966074675794095,1003,765,1057,809
2022,0.9999963045120239,371,905,473,949
2023,0.9999998807907104,979,889,1081,933
2024,0.9779764653561648,1585,905,1689,949
