raw,conf,x1,y1,x2,y2
"6,631",0.9982089375049541,1102,24,1216,74
"6,476",0.9999979741431879,1395,39,1514,92
"6,527",0.9999829401380246,1691,32,1809,87
(SSm),0.9949608394647971,44,51,181,113
"6,266",0.9999886978452819,512,62,630,114
"6,327",0.5911270356787924,806,56,922,108
GP,0.9998836169608218,51,311,117,355
"3,802",0.7372099981574896,806,302,924,354
"3,910",0.9999988271355889,1102,276,1220,328
"3,896",0.9999990403836757,1398,292,1514,344
"3,927",0.9687976272309748,1692,290,1808,340
Allowance coverage,0.9091728143182429,1919,281,2336,336
"3,831",0.7192274276001883,512,310,626,362
comfortably above,0.7906685770686038,1914,329,2307,391
100% and exceeds,0.9820915491164097,1918,392,2304,440
200% after considering,0.9527027678213832,1915,441,2396,505
collateral,0.9999820936953544,1917,507,2113,551
SP,0.9997356651999528,49,637,113,681
"2,435",0.561052626016071,512,638,630,690
"2,525",0.999996747966461,806,634,924,684
"2,721",0.9999981340792696,1102,624,1216,674
"2,580",0.9999867786099642,1395,628,1515,683
"2,600",0.9999397038964712,1692,630,1810,680
Mar 23,0.7943689042280606,498,818,642,868
Jun 23,0.8573335363494751,791,821,935,865
Sep 23,0.9996508345820446,1083,817,1234,873
Dec 23,0.9974168026441934,1385,821,1531,865
Mar 24,0.46084016724219634,1682,818,1826,868
Total allowance reserves as % of:,0.9550846969628507,94,890,782,940
NPA,0.9999803159285474,99,963,189,1007
127,0.9999999311744849,529,965,607,1007
127,0.8977584838867188,825,963,901,1007
125,0.9999993117448777,1121,963,1201,1007
128,0.9999999311744849,1419,963,1497,1007
125,0.999999449395897,1715,965,1793,1007
Unsecured NPA,0.856777123500933,97,1043,421,1087
229,0.6360153284092405,529,1043,607,1087
224,0.9999998623489704,823,1043,903,1087
216,0.9999997935234566,1119,1043,1199,1087
226,0.9999984858388146,1417,1043,1497,1087
223,0.999999449395897,1713,1043,1793,1087
