raw,conf,x1,y1,x2,y2
(SSm),0.9993780925149462,155,27,291,87
1Q25,0.5832031965255737,886,34,1002,84
YoY %,0.9839049676666455,1085,35,1223,79
Total income,0.8908522161028272,159,93,427,137
record,0.999985935218046,706,80,832,120
"5,905",0.6327204826837738,884,94,1002,144
6,0.9999967813517721,1140,100,1166,132
Commercial book,0.9998097834873609,183,153,552,202
"5,542",0.9999823537046585,883,152,1001,205
4,0.9998669668576099,1140,160,1166,190
Commercial book net interest income rises 2%,0.8843153289225125,1362,148,2318,196
Markets_trading,0.9876281548482869,185,204,512,267
363,0.9820562601089478,902,212,984,260
48,1.0,1125,217,1181,257
from balance sheet growth,0.8680970742364108,1357,204,1914,258
Expenses,0.9983159164377635,159,273,366,327
"2,214",0.9999956817256848,884,274,1002,324
"Fee income rises 22%, treasury customer sales",0.824002674775039,1361,267,2331,327
Profit before allowances,0.776390012955908,160,330,662,378
record,0.9999614555780258,707,328,834,372
"3,691",0.9999973343988308,884,332,996,384
6,0.999998569489037,1140,340,1170,374
"up 11%, both at new highs",0.883620962534598,1363,321,1905,381
Allowances,0.8326113838886525,162,395,400,439
325,0.9582631155502588,903,395,983,439
>100,0.9210086464881897,1101,395,1205,439
Markets trading income highest in 12 quarters,0.78002533722484,1363,392,2308,452
Profit before tax,0.8029479076231948,161,451,497,495
record,0.8896645140393894,709,445,833,485
"3,437",0.9933723055931245,883,452,999,505
"Prudent GP build of S205m, SP at 1Obp",0.6099621744834419,1360,461,2161,522
Net profit,0.8287644609209324,160,509,362,565
"2,897",0.999996747966461,882,510,1001,565
(2),0.9462178349494934,1128,514,1188,562
Impact on earnings:,0.924100381273495,1565,581,1980,635
positive,0.9403741333245282,2046,579,2217,636
+2%,0.9993290502138128,457,637,551,681
+22%,0.9970006346702576,665,637,785,681
-12%,0.9189607644660318,887,637,995,681
+48%,0.9947326183319092,1105,637,1223,681
+6%,0.9922872796871965,1335,637,1431,681
negative,0.5665014496391669,2047,632,2228,689
"2,956",0.9999884845969347,216,694,334,746
72,1.0,467,753,525,797
232,0.7225595712661743,677,741,757,785
73,0.348419725894928,909,735,967,777
117,0.9983384609222412,1121,733,1197,777
135,0.8612405614949605,1339,733,1421,777
183,0.9999862349096102,1561,745,1641,789
82,0.9999996628252286,2013,757,2071,801
One-time,0.523133908201967,0,765,179,809
(,0.9336334230031298,245,771,305,815
items,0.9993920079611868,29,813,143,857
"2,951",0.9466049104214537,216,876,330,926
"2,897",0.6273275807518223,2204,874,2323,929
1Q24 net,0.6494119433526084,187,1035,365,1079
Net,0.9999832754184921,461,1035,535,1077
Fee,0.5004374384880066,673,1037,751,1077
Treasury,0.9999822139644113,850,1026,1029,1083
Markets,0.9999988735778876,1079,1032,1240,1081
Expenses,0.9999874035120695,1287,1035,1484,1087
GP,0.9996935262724579,1569,1037,1633,1077
SP,0.9998752476077022,1791,1035,1851,1077
Tax and,0.9993197383060975,1965,1036,2122,1079
1Q25 net,0.5218400374077818,2175,1035,2355,1079
profit,0.9999928946139813,215,1079,336,1135
interest,0.9998635667961779,419,1083,575,1127
income,0.999843648692624,643,1085,793,1125
customer,0.9999782099809841,843,1079,1035,1121
trading,0.9999994593174372,1082,1078,1233,1135
others,0.6246241527752187,1975,1080,2108,1128
profit,0.6292974819532784,2205,1079,2324,1135
income,0.8843470536037731,421,1133,571,1175
sales &,0.870518242612732,863,1127,1011,1171
income,0.9989174995540757,1084,1132,1232,1174
other income,0.9807051169435379,809,1174,1069,1217
DBS,0.9994421212248392,187,1176,355,1261
Commercial book,0.9218725732394653,575,1249,919,1293
