raw,conf,x1,y1,x2,y2
Deposits (SGD billion),0.9974470259613463,28,6,266,38
Constant-currency change,0.7764823452424086,304,5,606,42
535,0.7022053937067649,236,50,276,74
+13,0.9999830001170524,419,53,459,73
Citi TW,0.9981930782248066,102,74,188,100
12,0.9999997471189183,310,72,340,96
+12,0.9999668950005018,419,85,459,105
2022,0.999999463558197,864,86,916,110
2023,0.3681345712863219,948,86,1002,110
FD and others,0.9281622619691292,24,132,188,158
243,0.9999870608143178,234,132,278,156
+37,0.9979837536811829,418,132,458,156
Ratios (%),0.9914775016245204,586,136,692,162
Casa/ total deposits,0.7698048331861265,584,179,788,209
60,0.9999968811346347,889,183,915,203
53,0.9999976397772992,972,180,1002,204
LDR,0.9999694415337118,584,224,630,248
79,0.999991672117281,888,224,916,248
78,0.6429252249719962,972,224,1002,248
Casa,0.999984622001648,128,266,188,290
280,0.9996371269226074,234,270,278,294
35,0.9940559911854202,418,270,454,294
LCR,0.9999796276752401,584,268,628,292
140,0.999999380570387,876,268,916,292
144,0.9999995182214076,963,269,1001,289
NSFR,0.9999338388442993,586,312,642,336
117,0.9999697168346514,879,315,915,335
118,0.9999846816062927,964,312,1004,336
2023,0.7639582933391137,230,372,282,396
