raw,conf,x1,y1,x2,y2
LTV band,0.9560854720651605,26,18,136,46
Singapore,0.9999649521617825,259,19,380,52
Hong Kong,0.9988409080380309,514,18,645,50
Rest of,0.9453750505413485,772,20,856,46
South and,0.8537303583966028,1024,20,1146,46
Rest of,0.9555731114844872,1280,20,1366,46
Greater China,0.8350088005401636,770,44,934,70
Southeast Asia,0.9999129436268995,1024,44,1198,70
the World,0.9986299874620372,1280,44,1398,70
Up to S0%,0.6356286240008544,104,94,222,126
54.9%,0.9872863315409152,348,94,422,120
69.6%,0.9979555572724993,632,94,706,120
69.8%,0.8083593243677147,888,94,960,120
26.8%,0.9980457291885038,1060,94,1134,120
33.3%,0.722389934750347,1326,94,1400,120
51% to 80%,0.9672331755693668,88,148,222,174
37.8%,0.9679864879947507,318,148,390,174
22.5%,0.8077740339405746,544,148,616,174
11.1%,0.7224609300680815,776,148,848,174
36.0%,0.8220241991306623,1080,148,1152,174
65.9%,0.9212417443099056,1390,148,1462,174
81% to 100%,0.6315231208733718,74,200,222,226
3.1%,0.7851390242576599,252,200,312,226
4.4%,0.6293118711540802,510,200,568,226
4.3%,0.8265376041139469,764,200,822,226
4.4%,0.678204357624054,1020,200,1080,226
0.8%,0.9973631501197815,1270,200,1330,226
Partially,0.9999721843056757,120,240,222,270
4.2%,0.8813152376502084,254,254,312,280
3.5%,0.7268378636879649,508,254,566,280
14.8%,0.8700522926998078,784,254,856,280
32.8%,0.8539469179043466,1072,254,1146,280
0.0%,0.9534268379211426,1270,254,1328,280
Collateralised,0.8505050322884442,60,272,220,298
