raw,conf,x1,y1,x2,y2
Net interest margin (%),0.7620886544420876,52,16,328,46
2.69,0.9999626278877258,742,52,788,76
2.81,0.943807922565456,814,44,860,68
2.82,0.7211465315517356,888,42,934,66
2.75,0.6711867855877447,960,44,1008,68
2.76,0.9999210238456726,300,58,346,82
2.30,0.7718299984714664,594,66,642,90
2.61,0.9998879432678223,668,60,714,84
Commercial,0.9891617232113663,52,75,195,101
2.11,0.9891784191131592,222,74,266,98
1.65,0.9996825456619263,448,82,494,106
1.85,0.9494468188233534,522,76,568,100
book,0.9999596476554871,52,100,116,124
2.15,0.9748229224740457,298,132,346,156
2.05,0.5414824677329971,668,132,714,156
2.12,0.9998570680618286,740,126,788,150
2.16,0.8457109928131104,814,120,862,146
2.19,0.9999223947525024,888,120,934,144
2.13,0.983083963394165,958,122,1006,146
1.75,0.9998691082000732,222,142,268,166
1.58,0.9988478422164917,522,148,568,172
1.90,0.8266387201304296,594,136,642,160
Group,0.9367059086017129,50,157,129,189
1.46,0.9981462359428406,448,152,496,176
"3,433",0.9999922697542988,806,210,868,234
"3,504",0.7659906376174014,880,202,942,228
"3,434",0.9178583582213813,954,204,1014,230
Net interest income,0.9729121100947099,52,218,278,244
"3,280",0.951478385600375,662,220,720,244
"3,271",0.5993510679579721,734,224,792,248
(SGD million),0.9846694313736035,50,240,204,270
"13,642",0.9999948899632557,286,240,356,266
"3,020",0.9766021865637052,588,238,648,262
"2,454",0.726171815583534,516,272,574,298
"10,941",0.9999976639839308,208,290,276,316
"2,187",0.9368663810718023,442,284,500,308
Treasury,0.999995068813688,51,301,156,331
7134,0.6634330343257202,523,303,565,323
Markets,0.9999941426005419,52,326,152,350
222,0.9999878867191166,221,325,263,345
782,0.965326720680146,450,314,492,338
"(3,4051",0.2538207789622731,662,350,720,376
"3,581",0.9728405111465207,810,348,864,372
"3,684|",0.2624249693118746,884,346,940,372
"[3,637",0.4146657599052037,956,340,1012,366
"[3,384",0.33618167004452637,736,358,794,384
"114,286",0.5690846968387762,288,372,354,398
"12,989",0.4419283882081983,588,372,646,398
Commercial,0.9999757227757065,50,384,194,410
"12,320",0.5239040582906116,514,386,574,412
book,0.9999577403068542,52,408,116,434
"10,719",0.554492984951678,210,402,276,428
"2,0051",0.5087878434203862,442,400,500,426
-644,0.6133345373430056,300,486,344,510
148,0.3216995479069273,820,478,862,502
2180,0.932964026927948,887,485,935,505
203,0.9973352551460266,966,486,1008,510
2022,0.9999990463256836,216,518,270,542
2023,0.9999993443489075,294,518,348,542
1Q,0.8466615987139045,454,518,488,546
20,0.5495074072039026,528,518,560,544
3Q,0.8005262770842638,594,518,628,544
40,0.4061169713385785,670,518,702,544
1Q,0.8714249339577976,746,520,778,544
20,0.5844312332491771,820,518,854,544
3Q,0.6384065371053255,894,518,928,544
40,0.41910474595662023,968,520,1002,544
2022,0.9551907905752592,554,548,608,572
2023,0.9999990463256836,848,548,902,572
