raw,conf,x1,y1,x2,y2
Cost /,0.9928046058122941,86,38,158,64
43,0.9743545403312385,196,46,226,70
income (%),0.9997938531752014,24,62,160,92
40,0.9999979769518709,276,74,306,98
"8,056",0.7350679537858738,260,126,320,150
"7,090",0.8895794034679849,184,142,240,168
Staff,0.9999387975857175,96,214,160,240
"4,376",0.9787653800574798,182,218,240,242
"5,036",0.9994304137694504,260,206,320,232
expenses,0.9937520880635574,45,238,158,267
Other,0.8357049415698151,86,306,158,332
"2,714",0.9973909182810407,182,318,240,344
"3,020",0.999991256825029,262,310,320,334
expenses,0.9999968811311956,45,330,158,359
2022,0.9999996423721313,184,386,238,410
2023,0.9999969005584717,264,386,318,410
Excluding one-time items,0.7951305273709097,79,428,310,460
