raw,conf,x1,y1,x2,y2
700,0.9998918070739382,42,12,88,38
600,0.9994801101658277,42,70,88,96
583,0.9999991740938607,198,54,244,82
574,0.9999975911073493,376,66,422,92
500,0.9900357172532187,42,128,88,154
400,0.999983619545306,42,188,88,214
929,0.534186065196991,194,232,248,258
92%,0.49031877029570053,372,232,426,258
300,0.9999551947239469,42,246,88,272
200,0.9998110763512851,42,304,86,330
Customer deposits,0.9200883089304897,524,344,704,370
100,0.9989762306213379,44,364,88,390
Wholesale funding,0.9997905898703985,523,370,703,402
8%,0.5168037051753683,200,398,240,422
89,0.7244434971022894,380,398,420,422
2023,0.9999992251396179,192,432,250,458
2022,0.720281086821708,370,432,428,458
