raw,conf,x1,y1,x2,y2
40,0.999998651301114,88,14,120,38
35,0.9973385105247332,88,136,120,160
30,0.9999978083645809,88,258,120,282
25,0.9999997471189183,88,380,120,406
20,0.9999851643415568,88,504,120,528
15,0.9999946052076528,88,626,118,650
10,0.9999897161844511,88,750,120,774
2019,0.9999998807907104,244,1038,304,1066
2020,0.9999745488166809,530,1038,590,1064
2021,0.999998927116394,816,1038,874,1064
2022,0.9999995827674866,1104,1038,1164,1064
2023,0.9999995231628418,1392,1038,1450,1064
Share Price (SGD),0.9921593008917896,88,1168,288,1198
2019,0.9999992847442627,996,1168,1054,1194
2020,0.99996417760849,1122,1168,1182,1194
2021,0.9999994039535522,1252,1168,1308,1194
2022,0.9350627111070168,1380,1168,1438,1194
2023,0.9999995827674866,1508,1168,1566,1194
High,0.9999698996543884,88,1218,142,1248
28.40,0.9943619047272957,988,1216,1054,1242
26.40,0.6789859482028754,1118,1216,1182,1242
32.78,0.9481458221741283,1248,1218,1310,1242
37.25,0.8135143493188459,1376,1216,1438,1242
36.19,0.9999875249793061,1500,1218,1566,1242
Low,0.9998915317758723,88,1266,136,1290
23.09,0.7193495374476216,988,1264,1054,1290
16.88,0.999619770175722,1120,1264,1182,1290
25.04,0.9754412469574736,1246,1264,1310,1290
29.49,0.9151524666537292,1374,1264,1438,1292
30.30,0.8557095150295094,1500,1264,1566,1290
Close,0.9999572436560817,88,1312,150,1338
25.88,0.9999852858710833,990,1312,1054,1338
25.04,0.7926726090378987,1118,1312,1182,1338
32.66,0.7219414614960921,1246,1312,1310,1338
33.92,0.9999572436560817,1374,1312,1438,1338
33.41,0.9838221261246338,1500,1312,1564,1338
Average,0.9999956745368545,86,1359,176,1391
25.42,0.572987856789621,990,1360,1054,1388
21.96,0.9995697611132219,1120,1360,1182,1386
29.56,0.9999423162033956,1246,1360,1312,1388
33.28,0.9998970005609024,1374,1360,1438,1386
32.95,0.9999974410228937,1498,1360,1568,1388
Financial Ratios^,0.9974197465348659,88,1406,280,1432
Gross dividend,0.9998144438086861,88,1454,250,1482
(%)(1,0.5829223131678714,309,1453,357,1483
4.8,0.6625943911085898,1016,1456,1054,1480
"4,0",0.48488709330558777,1144,1456,1182,1480
4.1,0.8605676121689194,1273,1457,1307,1477
4.5,0.7248754501342773,1400,1456,1438,1480
5.8,0.9999933239279907,1526,1456,1566,1480
Price-to-earnings ratio (number of times)2),0.6894360247358099,87,1497,533,1529
10.3,0.9993845970558823,1004,1502,1052,1528
12.1,0.9006504726300445,1132,1502,1180,1528
"11,3",0.6144707293116457,1260,1502,1310,1528
10.6,0.8490997028458642,1388,1502,1438,1526
8.3,0.7537686646127616,1526,1502,1566,1528
Lmwv,0.5694826245307922,1079,147,1578,234
NMv,0.048192762798029885,111,303,432,410
Imt,0.08256904154184036,448,455,688,508
yield,0.9999548446029597,245,1456,307,1481
