raw,conf,x1,y1,x2,y2
450,0.999996902852449,36,4,82,30
422,0.9999284744262695,220,2,264,26
420,0.8819056153297424,472,2,516,26
450,0.999997040503424,792,4,838,30
422,0.9999284744262695,980,2,1024,26
420,0.9999996558724309,1238,2,1282,26
400,0.7322489619255066,36,62,82,86
400,0.6524681448936462,792,62,838,86
8%,0.8835545155959779,982,52,1022,78
8%,0.8412459196714301,1240,52,1282,78
17%,0.9548646027849647,216,72,268,98
16%,0.9179750444539779,468,70,520,96
9%,0.9378339639265648,982,94,1022,120
9%,0.8532498519100373,1240,94,1282,120
350,0.999996145772132,36,118,82,144
77%0,0.37322521209716797,222,132,262,156
7%/,0.3218124321408046,474,126,514,152
350,0.9999977287583369,792,118,838,144
906,0.14194209865546306,982,140,1022,164
9%,0.7004002477174176,1240,140,1282,164
300,0.9999707492132655,36,176,82,202
14%,0.9504024975519376,216,184,270,210
13%,0.972450009131244,468,176,522,202
300,0.999975222855576,792,176,838,202
77%,0.48789808508266674,982,178,1022,202
7%/,0.3845904469490051,1242,178,1282,202
9%,0.5676311104169597,982,218,1022,242
10%,0.9992114389114471,1234,218,1288,244
250,0.8582083582878113,36,234,82,260
250,0.9999810730072588,792,234,838,260
16%,0.9602970891476477,216,258,270,284
17%,0.9940422998732809,468,250,522,276
200,0.9998516824879619,36,292,82,318
200,0.9998982765814091,792,292,838,318
21%,0.8918374026124869,974,290,1030,316
19%,0.9217979311943054,1234,290,1288,314
150,0.9999896073544079,38,350,82,376
150,0.9999924980225902,794,350,838,376
100,0.9916265606880188,38,406,82,432
46%,0.9419739841621736,216,410,270,436
47%,0.9205849077055648,468,408,522,432
100,0.9882987141609192,794,406,838,432
27%,0.4334864164052588,976,408,1030,434
27%,0.6661879162382602,1234,404,1288,428
50,0.9994192658293228,50,464,84,492
50,0.9980094793277133,806,464,838,490
10%,0.9991607888575399,976,498,1030,524
11%,0.9963790055921239,1234,496,1288,522
2023,0.999998927116394,214,554,272,580
2022,0.9999986886978149,466,554,524,580
2023,0.9999992847442627,974,554,1032,580
2022,0.9999986886978149,1232,556,1290,580
Rest of the World,0.9935350666643902,37,613,201,633
Hong Kong,0.9912731632448802,338,611,446,638
Others,0.620995776983058,793,613,861,633
"Transportation, storage",0.8845929762935814,1208,612,1432,638
South and Southeast Asia,0.7690536327188091,36,642,276,666
Singapore,0.8819026434609576,338,642,438,668
Professionals and private individuals,0.8287243244277098,791,638,1136,668
and communications,0.9720464760394277,1206,633,1408,658
Rest of Greater China,0.9967596573570312,37,673,237,693
(excluding housing loans),0.6806471262469652,789,661,1032,690
General commerce,0.7453993193772637,1208,664,1387,688
"Financial institutions, investment",0.970113569408923,792,693,1106,718
Housing loans,0.9889429588151313,1207,690,1344,722
and,0.9999980728858172,793,719,833,739
holding companies,0.9999514835763896,829,710,1013,746
Building and construction,0.8900760680671643,1208,723,1450,746
