raw,conf,x1,y1,x2,y2
2iuso,0.4081880416046879,471,0,527,15
"1,825",0.9999972277747666,176,12,234,38
"1,963",0.9734025621948152,250,4,306,30
"1,882",0.9999955217895568,324,10,380,36
"1,931",0.9999949353570614,396,6,452,32
"1,644",0.9999895508386168,28,26,88,52
"1,658",0.9999943489245257,102,24,162,48
"[1,261",0.6268039806646033,470,60,524,86
"[1,3451",0.2803885481027532,542,60,600,86
"1,119",0.9955700512908531,178,84,232,110
"[1,203",0.5460470059168496,250,74,308,98
"1,215",0.8348062475066294,324,84,380,110
"[1,215|",0.2294381106603988,396,78,454,104
"1,007",0.7782076371336067,104,92,160,118
"[1,047",0.5024548052127779,30,108,86,132
597,0.9999990364428464,36,184,78,208
651,0.9999997246979434,112,180,152,204
706,0.9999964210740566,184,174,226,200
760,0.7150046229362488,258,174,298,200
667,0.9999976599328428,330,176,372,200
716,0.9999944939607979,402,173,447,200
777,0.9999263570618102,476,174,518,198
860,0.9999958704702177,550,174,592,200
1Q,0.8119147251555072,42,238,74,264
20,0.4824413531534738,114,238,148,264
30,0.4698202920913818,180,238,214,264
4Q,0.6253488109741143,256,240,290,264
1Q,0.9131675777858342,332,238,364,264
20,0.6103030388421868,408,238,442,264
3Q,0.539481470263395,480,238,514,264
4Q,0.7824424580132657,556,238,590,264
2022,0.999997615814209,140,268,196,292
2023,0.9999986290931702,434,268,490,292
